,country,year,cause,sex,deaths1,country_name
552,3320,2013,Self-harm,1,2,Qatar
553,3320,2013,Rhumatic Fever,1,2,Qatar
554,3320,2013,Rhumatic Fever,1,2,Qatar
555,3320,2013,Hypertensive disorders,1,24,Qatar
556,3320,2013,Hypertensive disorders,1,7,Qatar
557,3320,2013,Hypertensive disorders,1,1,Qatar
558,3320,2013,Ischmic Heart diseases,1,49,Qatar
559,3320,2013,Ischmic Heart diseases,1,1,Qatar
560,3320,2013,Ischmic Heart diseases,1,4,Qatar
561,3320,2013,Ischmic Heart diseases,1,34,Qatar
562,3320,2013,Other heart diseases,1,7,Qatar
563,3320,2013,Other heart diseases,1,5,Qatar
564,3320,2013,Other heart diseases,1,1,Qatar
565,3320,2013,Other heart diseases,1,4,Qatar
566,3320,2013,Other heart diseases,1,1,Qatar
567,3320,2013,Other heart diseases,1,6,Qatar
568,3320,2013,Other heart diseases,1,6,Qatar
569,3320,2013,Other heart diseases,1,11,Qatar
570,3320,2013,Other heart diseases,1,4,Qatar
571,3320,2013,Self-harm,1,10,Qatar
572,3320,2013,Self-harm,1,10,Qatar
573,3320,2014,Hepatic viral infection,2,1,Qatar
574,3320,2014,Hepatic viral infection,2,1,Qatar
575,3320,2014,Hepatic viral infection,2,1,Qatar
576,3320,2014,AIDS\HIV,1,1,Qatar
577,3320,2014,Self-harm,1,1,Qatar
578,3320,2014,Self-harm,1,1,Qatar
579,3320,2014,Self-harm,1,2,Qatar
580,3320,2014,Self-harm,1,5,Qatar
581,3320,2014,Self-harm,1,1,Qatar
582,3320,2014,Self-harm,1,14,Qatar
583,3320,2014,Hypertensive disorders,1,69,Qatar
584,3320,2014,Ischmic Heart diseases,1,1,Qatar
585,3320,2014,Ischmic Heart diseases,1,54,Qatar
586,3320,2014,Ischmic Heart diseases,1,3,Qatar
587,3320,2014,Ischmic Heart diseases,1,39,Qatar
588,3320,2014,Other heart diseases,1,6,Qatar
589,3320,2014,Other heart diseases,1,1,Qatar
590,3320,2014,Other heart diseases,1,1,Qatar
591,3320,2014,Other heart diseases,1,1,Qatar
592,3320,2014,Other heart diseases,1,1,Qatar
593,3320,2014,Other heart diseases,1,21,Qatar
594,3320,2014,Other heart diseases,1,1,Qatar
595,3320,2014,Other heart diseases,1,7,Qatar
596,3320,2014,Other heart diseases,1,1,Qatar
597,3320,2014,Other heart diseases,1,3,Qatar
598,3320,2014,Other heart diseases,1,11,Qatar
599,3320,2014,Self-harm,1,5,Qatar
600,3320,2014,Other heart diseases,1,6,Qatar
601,3320,2014,Hepatic viral infection,1,1,Qatar
602,3320,2014,Other heart diseases,2,2,Qatar
603,3320,2014,Other heart diseases,2,9,Qatar
604,3320,2014,Other heart diseases,2,3,Qatar
605,3320,2014,Other heart diseases,2,1,Qatar
606,3320,2014,Self-harm,2,4,Qatar
607,3320,2014,Self-harm,2,6,Qatar
608,3320,2014,Self-harm,2,4,Qatar
609,3320,2014,Self-harm,2,3,Qatar
610,3320,2014,Self-harm,2,3,Qatar
611,3320,2014,Self-harm,2,1,Qatar
612,3320,2014,Self-harm,2,1,Qatar
613,3320,2014,Other heart diseases,2,1,Qatar
614,3320,2014,Other heart diseases,2,2,Qatar
615,3320,2014,Ischmic Heart diseases,2,13,Qatar
616,3320,2014,Hypertensive disorders,2,44,Qatar
617,3320,2014,Ischmic Heart diseases,2,13,Qatar
618,3320,2014,Other heart diseases,2,2,Qatar
619,3320,2014,Hepatic viral infection,1,7,Qatar
620,3320,2014,Hepatic viral infection,1,1,Qatar
621,3320,2014,Sexual Transmmited diseases,1,1,Qatar
622,3320,2015,Self-harm,2,1,Qatar
623,3320,2015,Self-harm,2,4,Qatar
624,3320,2015,Self-harm,2,4,Qatar
625,3320,2015,Other heart diseases,2,5,Qatar
626,3320,2015,Other heart diseases,2,1,Qatar
627,3320,2015,Other heart diseases,2,9,Qatar
628,3320,2015,Other heart diseases,2,2,Qatar
629,3320,2015,Other heart diseases,2,3,Qatar
630,3320,2015,Ischmic Heart diseases,2,10,Qatar
631,3320,2015,Ischmic Heart diseases,2,1,Qatar
632,3320,2015,Ischmic Heart diseases,2,10,Qatar
633,3320,2015,Hypertensive disorders,2,32,Qatar
634,3320,2015,Rhumatic Fever,2,2,Qatar
635,3320,2015,Self-harm,2,6,Qatar
636,3320,2015,Other heart diseases,1,1,Qatar
637,3320,2015,Other heart diseases,1,4,Qatar
638,3320,2015,Other heart diseases,1,8,Qatar
639,3320,2015,Other heart diseases,1,1,Qatar
640,3320,2015,Other heart diseases,1,1,Qatar
641,3320,2015,Other heart diseases,1,2,Qatar
642,3320,2015,Other heart diseases,1,1,Qatar
643,3320,2015,Other heart diseases,1,9,Qatar
644,3320,2015,Other heart diseases,1,7,Qatar
645,3320,2015,Ischmic Heart diseases,1,45,Qatar
646,3320,2015,Ischmic Heart diseases,1,8,Qatar
647,3320,2015,Ischmic Heart diseases,1,1,Qatar
648,3320,2015,Ischmic Heart diseases,1,46,Qatar
649,3320,2015,Hypertensive disorders,1,46,Qatar
650,3320,2015,Rhumatic Fever,1,1,Qatar
651,3320,2015,Rhumatic Fever,1,1,Qatar
652,3320,2015,Hepatic viral infection,1,5,Qatar
653,3320,2015,Other heart diseases,1,4,Qatar
654,3320,2015,Other heart diseases,1,12,Qatar
655,3320,2015,Other heart diseases,1,1,Qatar
656,3320,2015,Hepatic viral infection,2,5,Qatar
657,3320,2015,Self-harm,1,1,Qatar
658,3320,2015,Self-harm,1,1,Qatar
659,3320,2015,Self-harm,1,1,Qatar
660,3320,2015,Self-harm,1,3,Qatar
661,3320,2015,Self-harm,1,12,Qatar
662,3320,2015,Self-harm,1,2,Qatar
663,3320,2015,Self-harm,1,7,Qatar
664,3320,2015,Self-harm,1,8,Qatar
665,3320,2015,Self-harm,1,9,Qatar
666,3320,2015,Other heart diseases,1,24,Qatar
667,3320,2016,Hepatic viral infection,2,1,Qatar
668,3320,2016,Hepatic viral infection,2,3,Qatar
669,3320,2016,Hypertensive disorders,2,8,Qatar
670,3320,2016,Ischmic Heart diseases,2,15,Qatar
671,3320,2016,Ischmic Heart diseases,2,15,Qatar
672,3320,2016,Other heart diseases,2,5,Qatar
673,3320,2016,Other heart diseases,2,4,Qatar
674,3320,2016,Other heart diseases,2,1,Qatar
675,3320,2016,Hypertensive disorders,2,3,Qatar
676,3320,2016,Other heart diseases,2,1,Qatar
677,3320,2016,Other heart diseases,2,1,Qatar
678,3320,2016,Other heart diseases,2,7,Qatar
679,3320,2016,Other heart diseases,2,29,Qatar
680,3320,2016,Other heart diseases,2,8,Qatar
681,3320,2016,Self-harm,2,6,Qatar
682,3320,2016,Self-harm,2,7,Qatar
683,3320,2016,Other heart diseases,2,6,Qatar
684,3320,2016,Hypertensive disorders,2,3,Qatar
685,3320,2016,Hypertensive disorders,2,10,Qatar
686,3320,2016,Self-harm,2,3,Qatar
687,3320,2016,Self-harm,2,6,Qatar
688,3320,2016,Self-harm,2,2,Qatar
689,3320,2016,Self-harm,2,1,Qatar
690,3320,2016,Self-harm,2,1,Qatar
691,3320,2016,Self-harm,2,1,Qatar
692,3320,2016,Rhumatic Fever,1,1,Qatar
693,3320,2016,Rhumatic Fever,1,1,Qatar
694,3320,2016,Hypertensive disorders,1,31,Qatar
695,3320,2016,Hypertensive disorders,1,1,Qatar
696,3320,2016,Hypertensive disorders,1,7,Qatar
697,3320,2016,Hypertensive disorders,1,3,Qatar
698,3320,2016,Self-harm,1,16,Qatar
699,3320,2016,Self-harm,1,1,Qatar
700,3320,2016,Self-harm,1,6,Qatar
701,3320,2016,Self-harm,1,27,Qatar
702,3320,2016,Self-harm,1,16,Qatar
703,3320,2016,Self-harm,1,2,Qatar
704,3320,2016,Self-harm,1,10,Qatar
705,3320,2016,Self-harm,1,2,Qatar
706,3320,2016,Self-harm,1,1,Qatar
707,3320,2016,Self-harm,1,6,Qatar
708,3320,2016,Other heart diseases,1,13,Qatar
709,3320,2016,Other heart diseases,1,178,Qatar
710,3320,2016,Other heart diseases,1,22,Qatar
711,3320,2016,Ischmic Heart diseases,1,71,Qatar
712,3320,2016,Ischmic Heart diseases,1,8,Qatar
713,3320,2016,Ischmic Heart diseases,1,17,Qatar
714,3320,2016,Ischmic Heart diseases,1,71,Qatar
715,3320,2016,Other heart diseases,1,11,Qatar
716,3320,2016,Other heart diseases,1,1,Qatar
717,3320,2016,Other heart diseases,1,2,Qatar
718,3320,2016,Other heart diseases,1,2,Qatar
719,3320,2016,Other heart diseases,1,1,Qatar
720,3320,2016,Other heart diseases,1,1,Qatar
721,3320,2016,Other heart diseases,1,5,Qatar
722,3320,2016,Other heart diseases,1,1,Qatar
723,3320,2016,Other heart diseases,1,34,Qatar
724,3320,2016,Other heart diseases,1,3,Qatar
725,3320,2016,Other heart diseases,1,2,Qatar
726,3320,2016,Hepatic viral infection,1,4,Qatar
727,3320,2017,AIDS\HIV,1,1,Qatar
728,3320,2017,AIDS\HIV,1,1,Qatar
729,3320,2017,Hepatic viral infection,1,4,Qatar
730,3320,2017,Ischmic Heart diseases,1,50,Qatar
731,3320,2017,Ischmic Heart diseases,1,2,Qatar
732,3320,2017,Hypertensive disorders,1,5,Qatar
733,3320,2017,Hypertensive disorders,1,5,Qatar
734,3320,2017,Hypertensive disorders,1,29,Qatar
735,3320,2017,Rhumatic Fever,1,1,Qatar
736,3320,2017,Rhumatic Fever,1,2,Qatar
737,3320,2017,Ischmic Heart diseases,1,4,Qatar
738,3320,2017,Ischmic Heart diseases,1,6,Qatar
739,3320,2017,Ischmic Heart diseases,1,115,Qatar
740,3320,2017,Other heart diseases,1,5,Qatar
741,3320,2017,Self-harm,1,4,Qatar
742,3320,2017,Self-harm,1,10,Qatar
743,3320,2017,Self-harm,1,4,Qatar
744,3320,2017,Self-harm,1,3,Qatar
745,3320,2017,Self-harm,1,8,Qatar
746,3320,2017,Self-harm,1,4,Qatar
747,3320,2017,Other heart diseases,1,6,Qatar
748,3320,2017,Other heart diseases,1,219,Qatar
749,3320,2017,Other heart diseases,1,12,Qatar
750,3320,2017,Other heart diseases,1,5,Qatar
751,3320,2017,Other heart diseases,1,2,Qatar
752,3320,2017,Other heart diseases,1,27,Qatar
753,3320,2017,Other heart diseases,1,2,Qatar
754,3320,2017,Other heart diseases,1,1,Qatar
755,3320,2017,Other heart diseases,1,1,Qatar
756,3320,2017,Other heart diseases,1,1,Qatar
757,3320,2017,Other heart diseases,1,1,Qatar
758,3320,2017,Other heart diseases,1,1,Qatar
759,3320,2017,Other heart diseases,1,1,Qatar
760,3320,2017,Other heart diseases,1,1,Qatar
761,3320,2017,Other heart diseases,1,1,Qatar
762,3320,2017,Self-harm,1,2,Qatar
763,3320,2017,Self-harm,1,5,Qatar
764,3320,2017,Self-harm,1,2,Qatar
765,3320,2017,Self-harm,1,1,Qatar
766,3320,2017,Self-harm,1,1,Qatar
767,3320,2017,Hypertensive disorders,2,16,Qatar
768,3320,2017,Hypertensive disorders,2,5,Qatar
769,3320,2017,Hypertensive disorders,2,2,Qatar
770,3320,2017,Ischmic Heart diseases,2,14,Qatar
771,3320,2017,Self-harm,2,1,Qatar
772,3320,2017,Self-harm,2,1,Qatar
773,3320,2017,Self-harm,2,4,Qatar
774,3320,2017,Self-harm,2,4,Qatar
775,3320,2017,Self-harm,2,3,Qatar
776,3320,2017,Self-harm,2,2,Qatar
777,3320,2017,Self-harm,2,4,Qatar
778,3320,2017,Self-harm,2,4,Qatar
779,3320,2017,Self-harm,2,2,Qatar
780,3320,2017,Other heart diseases,2,2,Qatar
781,3320,2017,Other heart diseases,2,43,Qatar
782,3320,2017,Other heart diseases,2,2,Qatar
783,3320,2017,Other heart diseases,2,2,Qatar
784,3320,2017,Other heart diseases,2,11,Qatar
785,3320,2017,Other heart diseases,2,1,Qatar
786,3320,2017,Other heart diseases,2,3,Qatar
787,3320,2017,Other heart diseases,2,3,Qatar
788,3320,2017,Other heart diseases,2,2,Qatar
789,3320,2017,Ischmic Heart diseases,2,16,Qatar
790,3320,2017,Ischmic Heart diseases,2,1,Qatar
791,3320,2017,AIDS\HIV,2,1,Qatar
792,3320,2017,Hepatic viral infection,2,1,Qatar
793,3320,2017,Self-harm,1,3,Qatar
794,3320,2019,Hepatic viral infection,1,4,Qatar
795,3320,2019,Hepatic viral infection,1,2,Qatar
796,3320,2019,Self-harm,2,1,Qatar
797,3320,2019,Self-harm,1,1,Qatar
798,3320,2019,Self-harm,1,1,Qatar
799,3320,2019,Self-harm,1,1,Qatar
800,3320,2019,Self-harm,1,2,Qatar
801,3320,2019,Self-harm,1,2,Qatar
802,3320,2019,Self-harm,1,1,Qatar
803,3320,2019,Self-harm,1,5,Qatar
804,3320,2019,Self-harm,1,13,Qatar
805,3320,2019,Self-harm,1,4,Qatar
806,3320,2019,Self-harm,1,3,Qatar
807,3320,2019,Self-harm,1,11,Qatar
808,3320,2019,Self-harm,1,11,Qatar
809,3320,2019,Other heart diseases,1,13,Qatar
810,3320,2019,Other heart diseases,1,151,Qatar
811,3320,2019,Other heart diseases,1,8,Qatar
812,3320,2019,Other heart diseases,1,4,Qatar
813,3320,2019,Other heart diseases,1,1,Qatar
814,3320,2019,Other heart diseases,1,61,Qatar
815,3320,2019,Other heart diseases,1,2,Qatar
816,3320,2019,Other heart diseases,1,2,Qatar
817,3320,2019,Other heart diseases,1,1,Qatar
818,3320,2019,Other heart diseases,1,1,Qatar
819,3320,2019,Other heart diseases,1,12,Qatar
820,3320,2019,Ischmic Heart diseases,1,83,Qatar
821,3320,2019,Ischmic Heart diseases,1,47,Qatar
822,3320,2019,Ischmic Heart diseases,1,1,Qatar
823,3320,2019,Hypertensive disorders,1,34,Qatar
824,3320,2019,Hypertensive disorders,1,1,Qatar
825,3320,2019,Hypertensive disorders,1,13,Qatar
826,3320,2019,Hypertensive disorders,1,5,Qatar
827,3320,2019,Ischmic Heart diseases,1,3,Qatar
828,3320,2019,Self-harm,2,1,Qatar
829,3320,2019,Self-harm,2,2,Qatar
830,3320,2019,Self-harm,2,9,Qatar
831,3320,2019,Self-harm,2,2,Qatar
832,3320,2019,Self-harm,2,6,Qatar
833,3320,2019,Self-harm,2,4,Qatar
834,3320,2019,Other heart diseases,2,5,Qatar
835,3320,2019,Other heart diseases,2,9,Qatar
836,3320,2019,Other heart diseases,2,1,Qatar
837,3320,2019,Other heart diseases,2,13,Qatar
838,3320,2019,Other heart diseases,2,2,Qatar
839,3320,2019,Other heart diseases,2,1,Qatar
840,3320,2019,Other heart diseases,2,1,Qatar
841,3320,2019,Other heart diseases,2,1,Qatar
842,3320,2019,Other heart diseases,2,4,Qatar
843,3320,2019,Ischmic Heart diseases,2,11,Qatar
844,3320,2019,Ischmic Heart diseases,2,11,Qatar
845,3320,2019,Hypertensive disorders,2,19,Qatar
846,3320,2019,Hypertensive disorders,2,3,Qatar
847,3320,2019,Hypertensive disorders,2,8,Qatar
848,3320,2019,Hypertensive disorders,2,3,Qatar
849,3320,2019,Rhumatic Fever,2,3,Qatar
850,3320,2019,Other heart diseases,2,2,Qatar
851,3320,2020,Self-harm,1,4,Qatar
852,3320,2020,Self-harm,1,1,Qatar
853,3320,2020,Self-harm,1,5,Qatar
854,3320,2020,Self-harm,1,4,Qatar
855,3320,2020,Self-harm,1,33,Qatar
856,3320,2020,Rhumatic Fever,1,1,Qatar
857,3320,2020,Rhumatic Fever,1,1,Qatar
858,3320,2020,Rhumatic Fever,1,1,Qatar
859,3320,2020,Hypertensive disorders,1,26,Qatar
860,3320,2020,Hypertensive disorders,1,6,Qatar
861,3320,2020,Hypertensive disorders,1,28,Qatar
862,3320,2020,Self-harm,1,4,Qatar
863,3320,2020,Self-harm,1,9,Qatar
864,3320,2020,Self-harm,1,11,Qatar
865,3320,2020,Other heart diseases,1,28,Qatar
866,3320,2020,Other heart diseases,1,247,Qatar
867,3320,2020,Other heart diseases,1,9,Qatar
868,3320,2020,Other heart diseases,1,1,Qatar
869,3320,2020,Other heart diseases,1,1,Qatar
870,3320,2020,Other heart diseases,1,5,Qatar
871,3320,2020,Other heart diseases,1,1,Qatar
872,3320,2020,Other heart diseases,1,17,Qatar
873,3320,2020,Ischmic Heart diseases,1,75,Qatar
874,3320,2020,Ischmic Heart diseases,1,33,Qatar
875,3320,2020,Ischmic Heart diseases,1,5,Qatar
876,3320,2020,Ischmic Heart diseases,1,65,Qatar
877,3320,2020,Hypertensive disorders,1,1,Qatar
878,3320,2020,Other heart diseases,1,2,Qatar
879,3320,2020,Hepatic viral infection,2,1,Qatar
880,3320,2020,Self-harm,2,1,Qatar
881,3320,2020,Self-harm,2,3,Qatar
882,3320,2020,Self-harm,2,4,Qatar
883,3320,2020,Self-harm,2,14,Qatar
884,3320,2020,Self-harm,2,1,Qatar
885,3320,2020,Self-harm,2,2,Qatar
886,3320,2020,Self-harm,2,3,Qatar
887,3320,2020,Other heart diseases,2,4,Qatar
888,3320,2020,Other heart diseases,2,26,Qatar
889,3320,2020,Other heart diseases,2,2,Qatar
890,3320,2020,Other heart diseases,2,1,Qatar
891,3320,2020,Other heart diseases,2,1,Qatar
892,3320,2020,Other heart diseases,2,2,Qatar
893,3320,2020,Other heart diseases,2,2,Qatar
894,3320,2020,Other heart diseases,2,7,Qatar
895,3320,2020,Ischmic Heart diseases,2,14,Qatar
896,3320,2020,Self-harm,2,1,Qatar
897,3320,2020,Ischmic Heart diseases,2,3,Qatar
898,3320,2020,Hypertensive disorders,2,25,Qatar
899,3320,2020,Hypertensive disorders,2,2,Qatar
900,3320,2020,Hypertensive disorders,2,18,Qatar
901,3320,2020,Rhumatic Fever,2,1,Qatar
902,3320,2020,Ischmic Heart diseases,2,12,Qatar
903,3320,2021,Hepatic viral infection,1,2,Qatar
904,3320,2021,Hepatic viral infection,1,2,Qatar
905,3320,2021,AIDS\HIV,1,1,Qatar
906,3320,2021,AIDS\HIV,1,1,Qatar
907,3320,2021,Rhumatic Fever,2,1,Qatar
908,3320,2021,Hypertensive disorders,2,15,Qatar
909,3320,2021,Hypertensive disorders,2,7,Qatar
910,3320,2021,Hypertensive disorders,2,4,Qatar
911,3320,2021,Ischmic Heart diseases,2,7,Qatar
912,3320,2021,Ischmic Heart diseases,2,1,Qatar
913,3320,2021,Ischmic Heart diseases,2,17,Qatar
914,3320,2021,Other heart diseases,2,6,Qatar
915,3320,2021,Other heart diseases,2,2,Qatar
916,3320,2021,Other heart diseases,2,1,Qatar
917,3320,2021,Rhumatic Fever,2,2,Qatar
918,3320,2021,Other heart diseases,1,6,Qatar
919,3320,2021,Self-harm,1,9,Qatar
920,3320,2021,Self-harm,1,13,Qatar
921,3320,2021,Self-harm,1,5,Qatar
922,3320,2021,Self-harm,1,5,Qatar
923,3320,2021,Self-harm,1,27,Qatar
924,3320,2021,Self-harm,1,3,Qatar
925,3320,2021,Self-harm,1,1,Qatar
926,3320,2021,Self-harm,1,4,Qatar
927,3320,2021,Self-harm,1,1,Qatar
928,3320,2021,Other heart diseases,1,348,Qatar
929,3320,2021,Self-harm,1,1,Qatar
930,3320,2021,Other heart diseases,1,6,Qatar
931,3320,2021,Other heart diseases,1,3,Qatar
932,3320,2021,Other heart diseases,1,3,Qatar
933,3320,2021,Rhumatic Fever,1,1,Qatar
934,3320,2021,Rhumatic Fever,1,1,Qatar
935,3320,2021,Rhumatic Fever,1,1,Qatar
936,3320,2021,Hypertensive disorders,1,13,Qatar
937,3320,2021,Hypertensive disorders,1,16,Qatar
938,3320,2021,Hypertensive disorders,1,19,Qatar
939,3320,2021,Ischmic Heart diseases,1,52,Qatar
940,3320,2021,Ischmic Heart diseases,1,1,Qatar
941,3320,2021,Ischmic Heart diseases,1,6,Qatar
942,3320,2021,Ischmic Heart diseases,1,77,Qatar
943,3320,2021,Other heart diseases,1,9,Qatar
944,3320,2021,Other heart diseases,1,4,Qatar
945,3320,2021,Other heart diseases,1,3,Qatar
946,3320,2021,Other heart diseases,1,1,Qatar
947,3320,2021,Other heart diseases,2,1,Qatar
948,3320,2021,Other heart diseases,2,6,Qatar
949,3320,2021,Other heart diseases,2,57,Qatar
950,3320,2021,Other heart diseases,2,1,Qatar
951,3320,2021,Self-harm,2,4,Qatar
952,3320,2021,Self-harm,2,4,Qatar
953,3320,2021,Self-harm,2,1,Qatar
954,3320,2021,Self-harm,2,12,Qatar
955,3320,2021,Self-harm,2,1,Qatar
956,3190,1995,AIDS\HIV,1,1,Kuwait
957,3190,1995,Hypertensive disorders,2,58,Kuwait
958,3190,1995,Rhumatic Fever,1,1,Kuwait
959,3190,1995,Rhumatic Fever,2,1,Kuwait
960,3190,1995,Hypertensive disorders,1,76,Kuwait
961,3190,1995,Self-harm,2,1,Kuwait
962,3190,1996,Hypertensive disorders,1,93,Kuwait
963,3190,1996,Hypertensive disorders,2,81,Kuwait
964,3190,1996,Other heart diseases,2,1,Kuwait
965,3190,1997,Other heart diseases,1,1,Kuwait
966,3190,1997,Self-harm,1,3,Kuwait
967,3190,1997,Self-harm,2,1,Kuwait
968,3190,1997,Hypertensive disorders,1,91,Kuwait
969,3190,1997,Hypertensive disorders,2,104,Kuwait
970,3190,1998,Hypertensive disorders,2,88,Kuwait
971,3190,1998,Hypertensive disorders,1,114,Kuwait
972,3190,1998,Other heart diseases,1,2,Kuwait
973,3190,1998,Self-harm,2,6,Kuwait
974,3190,1998,Self-harm,1,2,Kuwait
975,3190,1999,Hypertensive disorders,1,129,Kuwait
976,3190,1999,Hypertensive disorders,2,122,Kuwait
977,3190,1999,Other heart diseases,1,1,Kuwait
978,3190,1999,Other heart diseases,1,2,Kuwait
979,3190,1999,Self-harm,2,2,Kuwait
980,3190,2000,Self-harm,1,1,Kuwait
981,3190,2000,Self-harm,2,5,Kuwait
982,3190,2000,Other heart diseases,2,4,Kuwait
983,3190,2000,Other heart diseases,1,2,Kuwait
984,3190,2000,Hypertensive disorders,2,103,Kuwait
985,3190,2000,Hypertensive disorders,1,116,Kuwait
986,3190,2001,Hypertensive disorders,2,104,Kuwait
987,3190,2001,Hypertensive disorders,1,125,Kuwait
988,3190,2001,Other heart diseases,2,1,Kuwait
989,3190,2001,Self-harm,1,7,Kuwait
990,3190,2001,Other heart diseases,1,2,Kuwait
991,3190,2001,Other heart diseases,1,1,Kuwait
992,3190,2002,Hypertensive disorders,1,117,Kuwait
993,3190,2002,Hypertensive disorders,2,99,Kuwait
994,3190,2002,Other heart diseases,1,7,Kuwait
995,3190,2002,Self-harm,2,1,Kuwait
996,3190,2002,Self-harm,1,2,Kuwait
997,3190,2002,Self-harm,1,1,Kuwait
998,3190,2003,Self-harm,2,5,Kuwait
999,3190,2003,Self-harm,1,14,Kuwait
1000,3190,2003,Hypertensive disorders,2,102,Kuwait
1001,3190,2003,Hypertensive disorders,1,105,Kuwait
1002,3190,2003,Other heart diseases,2,1,Kuwait
1003,3190,2003,Other heart diseases,1,1,Kuwait
1004,3190,2003,Mental disorders,2,1,Kuwait
1005,3190,2004,Self-harm,1,19,Kuwait
1006,3190,2004,Self-harm,2,5,Kuwait
1007,3190,2004,Other heart diseases,2,5,Kuwait
1008,3190,2004,Other heart diseases,2,1,Kuwait
1009,3190,2004,Other heart diseases,1,3,Kuwait
1010,3190,2004,Hypertensive disorders,1,54,Kuwait
1011,3190,2004,Hypertensive disorders,2,76,Kuwait
1012,3190,2005,Other heart diseases,2,1,Kuwait
1013,3190,2005,Other heart diseases,1,3,Kuwait
1014,3190,2005,Other heart diseases,2,1,Kuwait
1015,3190,2005,Hypertensive disorders,1,24,Kuwait
1016,3190,2005,Hypertensive disorders,2,28,Kuwait
1017,3190,2005,Self-harm,1,8,Kuwait
1018,3190,2005,Self-harm,2,3,Kuwait
1019,3190,2005,AIDS\HIV,1,3,Kuwait
1020,3190,2006,Other heart diseases,1,4,Kuwait
1021,3190,2006,Other heart diseases,2,1,Kuwait
1022,3190,2006,Other heart diseases,1,3,Kuwait
1023,3190,2006,Other heart diseases,2,3,Kuwait
1024,3190,2006,Hypertensive disorders,1,17,Kuwait
1025,3190,2006,Hypertensive disorders,2,23,Kuwait
1026,3190,2006,Self-harm,1,9,Kuwait
1027,3190,2006,Self-harm,2,4,Kuwait
1028,3190,2006,AIDS\HIV,1,1,Kuwait
1029,3190,2007,Hypertensive disorders,2,11,Kuwait
1030,3190,2007,Hypertensive disorders,1,8,Kuwait
1031,3190,2007,Self-harm,2,6,Kuwait
1032,3190,2007,Self-harm,1,12,Kuwait
1033,3190,2007,Other heart diseases,2,2,Kuwait
1034,3190,2007,Other heart diseases,1,5,Kuwait
1035,3190,2007,Other heart diseases,2,3,Kuwait
1036,3190,2007,Other heart diseases,1,2,Kuwait
1037,3190,2008,AIDS\HIV,2,1,Kuwait
1038,3190,2008,Self-harm,1,1,Kuwait
1039,3190,2008,Other heart diseases,2,1,Kuwait
1040,3190,2008,Other heart diseases,1,3,Kuwait
1041,3190,2008,Other heart diseases,2,1,Kuwait
1042,3190,2008,Other heart diseases,1,2,Kuwait
1043,3190,2008,Rhumatic Fever,1,1,Kuwait
1044,3190,2008,Hypertensive disorders,2,2,Kuwait
1045,3190,2008,Hypertensive disorders,1,1,Kuwait
1046,3190,2009,AIDS\HIV,2,1,Kuwait
1047,3190,2009,AIDS\HIV,1,1,Kuwait
1048,3190,2009,Other heart diseases,2,1,Kuwait
1049,3190,2009,Other heart diseases,1,2,Kuwait
1050,3190,2009,Other heart diseases,1,1,Kuwait
1051,3190,2009,Other heart diseases,2,4,Kuwait
1052,3190,2009,Self-harm,1,1,Kuwait
1053,3190,2009,Hypertensive disorders,2,2,Kuwait
1054,3190,2009,Hypertensive disorders,1,1,Kuwait
1055,3190,2009,Self-harm,2,2,Kuwait
1056,3190,2009,Self-harm,2,1,Kuwait
1057,3190,2010,Other heart diseases,2,4,Kuwait
1058,3190,2010,Other heart diseases,1,1,Kuwait
1059,3190,2010,Other heart diseases,2,2,Kuwait
1060,3190,2010,Self-harm,2,2,Kuwait
1061,3190,2010,Self-harm,1,2,Kuwait
1062,3190,2010,Hypertensive disorders,2,4,Kuwait
1063,3190,2010,Hypertensive disorders,1,1,Kuwait
1064,3190,2010,AIDS\HIV,2,1,Kuwait
1065,3190,2010,AIDS\HIV,1,1,Kuwait
1066,3190,2011,Other heart diseases,2,1,Kuwait
1067,3190,2011,Other heart diseases,1,1,Kuwait
1068,3190,2011,Self-harm,1,1,Kuwait
1069,3190,2011,Self-harm,2,1,Kuwait
1070,3190,2012,Hypertensive disorders,2,2,Kuwait
1071,3190,2012,Hypertensive disorders,1,1,Kuwait
1072,3190,2012,Mental disorders,2,1,Kuwait
1073,3190,2012,Self-harm,2,2,Kuwait
1074,3190,2012,Self-harm,1,2,Kuwait
1075,3190,2012,Self-harm,1,1,Kuwait
1076,3190,2012,Other heart diseases,1,1,Kuwait
1077,3190,2012,Other heart diseases,2,5,Kuwait
1078,3190,2013,Self-harm,1,1,Kuwait
1079,3190,2014,AIDS\HIV,2,1,Kuwait
1080,3190,2014,AIDS\HIV,1,1,Kuwait
1081,3190,2014,Other heart diseases,2,1,Kuwait
1082,3190,2014,Other heart diseases,1,2,Kuwait
1083,3190,2015,Other heart diseases,1,2,Kuwait
1084,3190,2015,Self-harm,2,1,Kuwait
1085,3190,2015,Self-harm,1,1,Kuwait
1086,3190,2015,AIDS\HIV,1,3,Kuwait
1087,3190,2016,Hypertensive disorders,1,1,Kuwait
1088,3190,2016,AIDS\HIV,1,1,Kuwait
1089,3190,2016,Self-harm,2,1,Kuwait
1090,3190,2016,Self-harm,1,6,Kuwait
1091,3190,2016,Self-harm,1,1,Kuwait
1092,3190,2016,Other heart diseases,2,2,Kuwait
1093,3190,2016,Other heart diseases,1,1,Kuwait
1094,3190,2017,AIDS\HIV,2,1,Kuwait
